; Gavin co-immunoprecipitation dataset
ENP1	RPS8A
ENP1	RPS9B
ENP1	SLX9
ENP1	SOF1
ENP1	TSR1
ENP1	UTP6
ENP1	RPS22B
ENP1	PNO1
ENP1	PWP2
ENP1	RIO2
ENP1	RPS28B
ENP1	SNF2
ENP1	YGR054W
KRR1	EMG1
KRR1	IMP3
KRR1	NOC4
KRR1	RPL30
KRR1	RPS8A
KRR1	SOF1
KRR1	UTP6
PWP2	IMP3
PWP2	IMP4
PWP2	RPS8A
PWP2	UTP6
PWP2	EMG1
PWP2	NOC4
PWP2	PNO1
PWP2	RPS11A
PWP2	RPS13
PWP2	RPS9B
PWP2	SOF1
PWP2	RPS22B
PWP2	KRR1
PWP2	RPS14A
PWP2	RPS17B
PWP2	RPS18A
PWP2	RPS24B
TSR1	PNO1
TSR1	RIO2
TSR1	RPS11A
TSR1	RPS13
TSR1	RPS17B
TSR1	RPS24B
TSR1	RPS9B
TSR1	SLX9
UTP6	EMG1
UTP6	IMP3
UTP6	NOC4
UTP6	RPS8A
UTP6	SOF1
SLX9	BEM2
SLX9	RPS24B
SLX9	RPS8A
SLX9	RPS9B
RIO2	BEM2
RIO2	NOB1
RIO2	PNO1
RIO2	RPL30
RIO2	RPS11A
RIO2	RPS13
RIO2	RPS18A
RIO2	RPS21A
RIO2	RPS28B
RIO2	RPS8A
RIO2	SNF2
RIO2	YGR054W
RIO2	RPS22B
NOB1	RPS10A
NOB1	RPS11A
NOB1	RPS13
NOB1	RPS17B
NOB1	RPS18A
NOB1	RPS24B
NOB1	RPS8A
NOB1	RPS9B
NOB1	TSR1
NOB1	RPS22B
NOC4	EMG1
NOC4	RPS13
NOC4	RPS17B
NOC4	RPS8A
NOC4	SOF1
SGN1	TIF4631
MNN10	ANP1
MNN10	HOC1
MNN10	MNN11
MNN10	MNN9
MNN10	RPL4B
ANP1	FKS1
ANP1	HOC1
ANP1	MNN11
ANP1	MNN9
ANP1	PHB1
ANP1	PHB2
AFG3	YTA12
AFG3	PHB1
AFG3	PHB2
PMR1	ANP1
PMR1	FKS1
PMR1	MNN10
PMR1	MNN11
PMR1	PHB1
PMR1	PHB2
PHB2	PHB1
